Store_Name,Store_Type,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,X,Y,ObjectId,unique_ID,current_partner,potential_partner
Sunset Foods 2,Small to Medium Grocery Chain,1127 Church St,NA,Northbrook,IL,60062,8302,COOK,-87.826202,42.131161,-87.826202,42.131161,220167,112760062,No,Potential Partner
Walgreens 12584,Convenience Store,1050 Waukegan Rd,NA,Northbrook,IL,60062,3700,COOK,-87.821678,42.13364,-87.821678,42.13364,220173,105060062,No,Unqualified
Karen Asian Market,NA,4305 18th Ave,NA,Rock Island,IL,61201,3907,ROCK ISLAND,-90.54158,41.493504,-90.54158,41.493504,220212,430561201,No,NA
Hometown Express #2,NA,12 SW 2nd St,NA,Galva,IL,61434,1711,HENRY,-90.043091,41.164227,-90.043091,41.164227,220216,1261434,No,NA
Casey's General Store 2282,Convenience Store,902 W North Ave,NA,Flora,IL,62839,1294,CLAY,-88.49852,38.667488,-88.49852,38.667488,220227,90262839,No,Unqualified
Thorntons 369,Convenience Store,2903 Woodlawn Rd,NA,Lincoln,IL,62656,9633,LOGAN,-89.41124,40.157803,-89.41124,40.157803,220241,290362656,No,Unqualified
WALGREENS  5976,Convenience Store,603 Woodlawn Rd,NA,Lincoln,IL,62656,1406,LOGAN,-89.375198,40.157616,-89.375198,40.157616,220250,60362656,No,Unqualified
Thorntons 368,Convenience Store,511 Keokuk St,NA,Lincoln,IL,62656,NA,LOGAN,-89.36068,40.15387,-89.36068,40.15387,220253,51162656,No,Unqualified
Casey's General Store 2459,Convenience Store,1100 5th St,NA,Lincoln,IL,62656,2309,LOGAN,-89.380882,40.146957,-89.380882,40.146957,220254,110062656,No,Unqualified
DOLLAR GENERAL  3135,Dollar Store,1210 Woodlawn Rd,NA,Lincoln,IL,62656,9746,LOGAN,-89.389793,40.157879,-89.389793,40.157879,220268,121062656,No,Unqualified
Family Dollar Store 3320,Dollar Store,2600 Nameoki Rd Suite A,NA,Granite City,IL,62040,5634,MADISON,-90.122337,38.708542,-90.122337,38.708542,220286,260062040,No,Unqualified
Family Dollar Store 3725,Dollar Store,3801 Nameoki Rd,NA,Granite City,IL,62040,NA,MADISON,-90.123756,38.729275,-90.123756,38.729275,220287,380162040,No,Unqualified
7-Eleven 20278D,Convenience Store,1151 Niedringhaus Ave,NA,Granite City,IL,62040,3338,MADISON,-90.154831,38.701576,-90.154831,38.701576,220302,115162040,No,Unqualified
Bp,Gas Station,2430 Pontoon Rd,NA,Granite City,IL,62040,4103,MADISON,-90.102554,38.731606,-90.102554,38.731606,220313,243062040,No,Unqualified
"Grantfork Meats, Inc.",Meat or Fish Market,4878 State Route 160,NA,Highland,IL,62249,3270,MADISON,-89.668968,38.833462,-89.668968,38.833462,220314,487862249,No,Unqualified
508 Variety Shop,NA,508 E Chain Of Rocks Rd,NA,Granite City,IL,62040,2803,MADISON,-90.084854000000007,38.761524,-90.084854000000007,38.761524,220316,50862040,No,NA
Circle K 4701352,Gas Station,12587 State Route 143,NA,Highland,IL,62249,1073,MADISON,-89.681068,38.753716,-89.681068,38.753716,220317,1258762249,No,Unqualified
Casey's General Store 2673,Convenience Store,1101 Division St,NA,Orion,IL,61273,7718,HENRY,-90.386505,41.353745,-90.386505,41.353745,220368,110161273,No,Unqualified
7-eleven #38505a 38505A,Convenience Store,342 W Irving Park Rd,NA,Wood Dale,IL,60191,1320,DU PAGE,-87.989891,41.964832,-87.989891,41.964832,220400,34260191,No,Unqualified
Ashar African Market,NA,510 N Cunningham Ave,Ste 2,Urbana,IL,61802,1706,CHAMPAIGN,-88.20285,40.117199,-88.20285,40.117199,220431,51061802,No,NA
One Stop Market Plus Inc 1,Large Grocery Chain,1401 W Market St,Ste 3,Bloomington,IL,61701,2687,MCLEAN,-89.011826,40.483097,-89.011826,40.483097,220606,140161701,No,Potential Partner
Grandwood Mobil,Gas Station,36016 N Grandwood Dr,NA,Gurnee,IL,60031,1513,LAKE,-87.990891,42.386379,-87.990891,42.386379,220624,3601660031,No,Unqualified
Gurnee Mobil,Gas Station,226 N Rt 21,NA,Gurnee,IL,60031,NA,LAKE,-87.931152,42.362598,-87.931152,42.362598,220658,22660031,No,Unqualified
Dollar Tree 3744,Dollar Store,617 S Randall Rd,NA,Elgin,IL,60123,5536,KANE,-88.337265,42.018703,-88.337265,42.018703,220698,61760123,No,Unqualified
Fastbreak 3,NA,1315 W 9th St,NA,Mount Carmel,IL,62863,2906,WABASH,-87.782539,38.409752,-87.782539,38.409752,220703,131562863,No,NA
Buehlers Buy Low 440,NA,1325 W 9th St,NA,Mount Carmel,IL,62863,2906,WABASH,-87.782898,38.409649,-87.782898,38.409649,220707,132562863,No,NA
SUPERMERCADO MONARCA,Grocery Store,755 15th Ave,NA,East Moline,IL,61244,2133,ROCK ISLAND,-90.443161,41.515991,-90.443161,41.515991,220725,75561244,No,Potential Partner
Circle K 4701212,Gas Station,1827 18th Ave,NA,East Moline,IL,61244,2310,ROCK ISLAND,-90.426018,41.515179,-90.426018,41.515179,220727,182761244,No,Unqualified
Walgreens 04333,Convenience Store,301 30th Ave,NA,East Moline,IL,61244,3011,ROCK ISLAND,-90.455177,41.50016,-90.455177,41.50016,220728,30161244,No,Unqualified
Dollar Tree 4003,Dollar Store,6557 Grand Ave,Ste 100,Gurnee,IL,60031,1623,LAKE,-87.964935,42.385357,-87.964935,42.385357,220752,655760031,No,Unqualified
Speedway 7216,Convenience Store,3688 Grand Ave,NA,Gurnee,IL,60031,3782,LAKE,-87.891373,42.370678,-87.891373,42.370678,220764,368860031,No,Unqualified
Speedway 7350,Convenience Store,5499 Grand Ave,NA,Gurnee,IL,60031,1720,LAKE,-87.938499,42.378212,-87.938499,42.378212,220772,549960031,No,Unqualified
DOLLAR GENERAL  4368,Dollar Store,939 S State St,NA,Jerseyville,IL,62052,2344,JERSEY,-90.319229000000007,39.109753,-90.319229000000007,39.109753,220777,93962052,No,Unqualified
Optimo Mini Mart,Mini Mart,11501 S Halsted St,NA,Chicago,IL,60628,5217,COOK,-87.641602,41.684731,-87.641602,41.684731,220780,1150160628,No,Potential Partner
QIK-N-EZ # 61,NA,1230 Toronto Rd,NA,Springfield,IL,62712,8690,SANGAMON,-89.637695,39.712692,-89.637695,39.712692,220844,123062712,No,NA
Citgo Food Mart,Gas Station,721 E 103rd St,NA,Chicago,IL,60628,1619,COOK,-87.605522,41.707119,-87.605522,41.707119,220869,72160628,No,Unqualified
Walgreens 09127,Convenience Store,1145 N Alpine Rd,NA,Rockford,IL,61107,3613,WINNEBAGO,-89.029022,42.280312,-89.029022,42.280312,220878,114561107,No,Unqualified
Supermercado Torres,Grocery Store,5310 W 25th St,NA,Cicero,IL,60804,3310,COOK,-87.757011,41.845886,-87.757011,41.845886,220884,531060804,No,Potential Partner
Halsted9900 Business Inc,NA,9900 S Halsted St,NA,Chicago,IL,60628,1036,COOK,-87.643501,41.713844,-87.643501,41.713844,220889,990060628,No,NA
7-eleven 33861B,Convenience Store,1062 E Schaumburg Rd,NA,Streamwood,IL,60107,1874,COOK,-88.154556,42.031052,-88.154556,42.031052,220892,106260107,No,Unqualified
Scott AFB Commissary 2626,NA,203 W Winters St,NA,Scott AFB,IL,62225,5353,ST CLAIR,-89.866943,38.536983,-89.866943,38.536983,220897,20362225,No,NA
Big Boy Food Market Inc,Food Market,255 W 95th St,NA,Chicago,IL,60628,1357,COOK,-87.630783,41.721386,-87.630783,41.721386,220903,25560628,No,Potential Partner
5147rooseveltmobil,Gas Station,5147 W Roosevelt Rd,NA,Cicero,IL,60804,1316,COOK,-87.753906,41.865414,-87.753906,41.865414,221040,514760804,No,Unqualified
Tasty Spot Food & Grill On 67,NA,1508 E 67th St,NA,Chicago,IL,60637,4427,COOK,-87.588432,41.773579,-87.588432,41.773579,221053,150860637,No,NA
Dollar General 24654,Dollar Store,5804 W Plank Rd,NA,Peoria,IL,61604,5204,PEORIA,-89.685387,40.688663,-89.685387,40.688663,221164,580461604,No,Unqualified
7-Eleven Store 41961H,Convenience Store,3743 S Archer Ave,NA,Chicago,IL,60632,1011,COOK,-87.685753,41.825329,-87.685753,41.825329,221200,374360632,No,Unqualified
El Ranchito,NA,964 Dundee Ave,NA,Elgin,IL,60120,3050,KANE,-88.269722,42.054695,-88.269722,42.054695,221326,96460120,No,NA
Arco,NA,1001 N Cicero Ave,NA,Chicago,IL,60651,3202,COOK,-87.745598,41.898979,-87.745598,41.898979,221338,100160651,No,NA
Villa Park Fruit Market,Fruit and/or Vegetable Retailer,302 W North Ave,NA,Villa Park,IL,60181,1167,DU PAGE,-87.986649,41.905514,-87.986649,41.905514,221354,30260181,No,Potential Partner
Bp Gas Station,Gas Station,3269 S Archer Ave,NA,Chicago,IL,60608,6839,COOK,-87.670769,41.834309,-87.670769,41.834309,221400,326960608,No,Unqualified
2138 Homewood Inc,NA,2138 183rd St,NA,Homewood,IL,60430,3239,COOK,-87.668961,41.557617,-87.668961,41.557617,221427,213860430,No,NA
Bull Valley Farm Country Store,NA,8815 IL Route 120,NA,Woodstock,IL,60098,8662,MCHENRY,-88.370583,42.352669,-88.370583,42.352669,221457,881560098,No,NA
Carniceria La Esperanza,Meat or Fish Market,1230 Davis Rd,Ste A,Woodstock,IL,60098,4605,MCHENRY,-88.431,42.294239,-88.431,42.294239,221514,123060098,No,Unqualified
Noor And Trust Inc,NA,8458 S Cicero Ave,NA,Burbank,IL,60459,2809,COOK,-87.741455,41.738495,-87.741455,41.738495,221655,845860459,No,NA
Dub J's Inc.,NA,459 N Hamlin Ave,NA,Chicago,IL,60624,1106,COOK,-87.720764,41.889763,-87.720764,41.889763,221693,45960624,No,NA
Mj Food Mart,Food Market,734 S Pulaski Rd,NA,Chicago,IL,60624,4058,COOK,-87.725624,41.87151,-87.725624,41.87151,221700,73460624,No,Potential Partner
ALDI 68097,Large Grocery Chain,11200 W 179th St,NA,Orland Park,IL,60467,NA,COOK,-87.890335,41.56435,-87.890335,41.56435,221704,1120060467,No,Potential Partner
Chin Cherry Asian Food Inc 1,NA,2732 W Devon Ave,NA,Chicago,IL,60659,1711,COOK,-87.698654,41.997829,-87.698654,41.997829,221718,273260659,No,NA
La Jerezana Mexican Market,NA,4618 N Illinois St,NA,Fairview Heights,IL,62208,3407,ST CLAIR,-89.984756,38.571232,-89.984756,38.571232,221828,461862208,No,NA
Mamas Meat Market Inc.,Meat or Fish Market,3400 W 79th St,NA,Chicago,IL,60652,1428,COOK,-87.707748,41.749969,-87.707748,41.749969,221835,340060652,No,Unqualified
Country Stop Market & Gas,Gas Station,9S595 State Route 47,NA,Sugar Grove,IL,60554,9762,KANE,-88.44384,41.751572,-88.44384,41.751572,221844,9S59560554,No,Unqualified
Lali's Minimarket,NA,6122 W Cermak Rd,NA,Cicero,IL,60804,2022,COOK,-87.777542,41.850918,-87.777542,41.850918,222015,612260804,No,NA
Seventy Two Express LLC,NA,171 E Higgins Rd,NA,Gilberts,IL,60136,9659,KANE,-88.368431,42.102898,-88.368431,42.102898,222029,17160136,No,NA
Kedzie Grocery,Grocery Store,4617 N Kedzie Ave,NA,Chicago,IL,60625,4404,COOK,-87.708138,41.96529,-87.708138,41.96529,222070,461760625,No,Potential Partner
12th St Food And Liquor,Liquor Store,6113 W Roosevelt Rd,Ste A,Cicero,IL,60804,1043,COOK,-87.777344,41.865158,-87.777344,41.865158,222096,611360804,No,Unqualified
DOLLARTREE PLUS 9207,Dollar Store,2709 Maple Ave,NA,Lisle,IL,60532,3280,DU PAGE,-88.103119,41.78064,-88.103119,41.78064,222109,270960532,No,Unqualified
Circle K 4706910,Gas Station,139 S Clinton St,NA,Chicago,IL,60661,3615,COOK,-87.641014,41.879757,-87.641014,41.879757,222112,13960661,No,Unqualified
Andalusia Mart,NA,121 6th Ave E,NA,Andalusia,IL,61232,9225,ROCK ISLAND,-90.718254,41.439518,-90.718254,41.439518,222139,12161232,No,NA
7-Eleven Store 30117H,Convenience Store,8357 Skokie Blvd,NA,Skokie,IL,60077,2547,COOK,-87.746803,42.033173,-87.746803,42.033173,222218,835760077,No,Unqualified
My Place Food Mart,Food Market,4544 N Magnolia Ave,NA,Chicago,IL,60640,5513,COOK,-87.6614,41.964928,-87.6614,41.964928,222362,454460640,No,Potential Partner
Cermak Fresh Market,Fresh Market,1711 W Cermak Rd,NA,Chicago,IL,60608,4315,COOK,-87.669128,41.851753,-87.669128,41.851753,222393,171160608,No,Potential Partner
Kanyaw Oriental Market,NA,2369 11th St,NA,Rock Island,IL,61201,4236,ROCK ISLAND,-90.581863,41.487125,-90.581863,41.487125,222408,236961201,No,NA
Garden Gourmet Market,NA,1130 N Ashland Ave,NA,Chicago,IL,60622,3935,COOK,-87.667862,41.902443,-87.667862,41.902443,222419,113060622,No,NA
Los Amigos Supermarket Inc,Grocery Store,15746 Woodbridge Ave,NA,Harvey,IL,60426,5151,COOK,-87.637947,41.60284,-87.637947,41.60284,222517,1574660426,No,Potential Partner
Prime Beef Ltd,NA,416 Morris Ave,NA,Mundelein,IL,60060,1919,LAKE,-87.999855,42.270203,-87.999855,42.270203,222554,41660060,No,NA
Corner Pantry,NA,1801 Wehrli Rd,NA,Naperville,IL,60565,9306,DU PAGE,-88.099678,41.735565,-88.099678,41.735565,222564,180160565,No,NA
Springfield Seafood Market,Meat or Fish Market,1420 E Cook St,NA,Springfield,IL,62703,1840,SANGAMON,-89.63591,39.794571,-89.63591,39.794571,222674,142062703,No,Unqualified
Caputo's Fresh Markets 1231,Fresh Market,215 E Prospect Ave,NA,Mount Prospect,IL,60056,3236,COOK,-87.933128,42.060745,-87.933128,42.060745,222687,21560056,No,Potential Partner
Fulton Food & Fuel,Gas Station,2959 W Fulton St,NA,Chicago,IL,60612,1707,COOK,-87.701126,41.886219,-87.701126,41.886219,222692,295960612,No,Unqualified
Grassy General Store,Independent General Store,8022 Grassy Rd,NA,Carbondale,IL,62902,0493,JACKSON,-89.021378,37.652287,-89.021378,37.652287,222744,802262902,No,Unqualified
Pks Pantry,NA,6410 107th St,NA,Chicago Ridge,IL,60415,1814,COOK,-87.780037,41.698032,-87.780037,41.698032,222836,641060415,No,NA
CASEY'S 3969,Convenience Store,25235 W EAMES STREET,NA,CHANNAHON,IL,60410,NA,WILL,-88.224983,41.431599,-88.224983,41.431599,222882,2523560410,No,Unqualified
Adom African Market,NA,118 E 47th St,NA,Chicago,IL,60653,3807,COOK,-87.621643,41.809525,-87.621643,41.809525,222892,11860653,No,NA
Travelmart,NA,2801 N York St,NA,Martinsville,IL,62442,2625,CLARK,-87.882179,39.353336,-87.882179,39.353336,222932,280162442,No,NA
7-Eleven Store 41810H,Convenience Store,5037 W Lawrence Ave,NA,Chicago,IL,60630,3823,COOK,-87.753944,41.967896,-87.753944,41.967896,222983,503760630,No,Unqualified
Dollar General 24370,Dollar Store,410 N Main St,NA,Avon,IL,61415,9426,FULTON,-90.434479,40.665508,-90.434479,40.665508,223014,41061415,No,Unqualified
Joe's Wholesale Inc.,NA,4048 W Chicago Ave,NA,Chicago,IL,60651,3652,COOK,-87.728188,41.895611,-87.728188,41.895611,223051,404860651,No,NA
Foster,NA,5201 N Western Ave,NA,Chicago,IL,60625,2409,COOK,-87.689079,41.975948,-87.689079,41.975948,223065,520160625,No,NA
Ecuadorian Food Market,Food Market,5000 W Division St,NA,Chicago,IL,60651,3017,COOK,-87.750954,41.902367,-87.750954,41.902367,223106,500060651,No,Potential Partner
"Taqueria & Groceries El Gallo, Inc",Grocery Store,596 S Harrison Ave,NA,Kankakee,IL,60901,5106,KANKAKEE,-87.860641,41.113594,-87.860641,41.113594,223116,59660901,No,Potential Partner
"Northstar Foods, Inc.",NA,2575 American Ln,NA,Elk Grove Village,IL,60007,6205,COOK,-87.943268,41.989777,-87.943268,41.989777,223131,257560007,No,NA
Halsted Wholesale,NA,11613 S Halsted St,NA,Chicago,IL,60628,5219,COOK,-87.641609,41.683506,-87.641609,41.683506,223197,1161360628,No,NA
Sea Cucumber City,NA,247 W Cermak Rd,NA,Chicago,IL,60616,1913,COOK,-87.63385,41.852596,-87.63385,41.852596,223273,24760616,No,NA
Waterloo Amoco,Gas Station,620 S Market St,NA,Waterloo,IL,62298,1730,MONROE,-90.147049,38.329254,-90.147049,38.329254,223302,62062298,No,Unqualified
Geneseo Shell,Gas Station,425 S Oakwood Ave,NA,Geneseo,IL,61254,1567,HENRY,-90.154243,41.448196,-90.154243,41.448196,223343,42561254,No,Unqualified
Zenith Enterprises Inc,NA,700 S Main St,NA,Creve Coeur,IL,61610,3879,TAZEWELL,-89.608269,40.635616,-89.608269,40.635616,223348,70061610,No,NA
The Brook Cherith Grocery Store,Grocery Store,210 Washington St,Ste B,Beardstown,IL,62618,1149,CASS,-90.435295,40.016483,-90.435295,40.016483,223444,21062618,No,Potential Partner
Pierre's Bakery Inc,Bakery,12429 Western Ave,NA,Blue Island,IL,60406,1646,COOK,-87.680046,41.667397,-87.680046,41.667397,223460,1242960406,No,Unqualified
Marseillesmart,NA,404 Main St,NA,Marseilles,IL,61341,1847,LA SALLE,-88.708977,41.328987,-88.708977,41.328987,223477,40461341,No,NA
Supermercado Salas,Grocery Store,2158 W 21st Pl,NA,Chicago,IL,60608,4848,COOK,-87.680603,41.853294,-87.680603,41.853294,223579,215860608,No,Potential Partner
Market 309,NA,1501 W Bradley Ave,NA,Peoria,IL,61606,1048,PEORIA,-89.617081,40.699387,-89.617081,40.699387,223602,150161606,No,NA
Icon Station,NA,8645 S Ashland Ave,NA,Chicago,IL,60620,4830,COOK,-87.662994,41.736195,-87.662994,41.736195,223623,864560620,No,NA
Fox Lake Farmers Market,Farmers Market,17 School Court,NA,Fox Lake,IL,60020,1462,LAKE,-88.178513,42.397652,-88.178513,42.397652,223638,1760020,Farm Direct,Current Partner
Carters Fish Market,Meat or Fish Market,1900 South Grand Ave E,NA,Springfield,IL,62703,2735,SANGAMON,-89.629402,39.787083,-89.629402,39.787083,223649,190062703,No,Unqualified
Mi Tiendita Bakery Grocery Store,Grocery Store,4801 S Wolcott Ave,NA,Chicago,IL,60609,4172,COOK,-87.67186,41.806599,-87.67186,41.806599,223652,480160609,No,Potential Partner
Dollar General 24672,Dollar Store,408 S 1st St,NA,Noble,IL,62868,1801,RICHLAND,-88.224754,38.693253,-88.224754,38.693253,223661,40862868,No,Unqualified
Sangha's Gas Inc,Gas Station,7960 W 79th St,NA,Bridgeview,IL,60455,1461,COOK,-87.818672,41.748001,-87.818672,41.748001,223721,796060455,No,Unqualified
Dollar General 24563,Dollar Store,22399 Keyesport Rd,NA,Keyesport,IL,62253,NA,CLINTON,-89.283813,38.741852,-89.283813,38.741852,223753,2239962253,No,Unqualified
Save Big Food Mart,Food Market,1920 E 95th St,NA,Chicago,IL,60617,4787,COOK,-87.576782,41.722954,-87.576782,41.722954,223798,192060617,No,Potential Partner
Burbank 7901 Inc,NA,7901 Natchez Ave,NA,Burbank,IL,60459,1737,COOK,-87.782272,41.748047,-87.782272,41.748047,223810,790160459,No,NA
Ladds Food Mart,Food Market,214 N State Route 180,NA,Williamsfield,IL,61489,9509,KNOX,-90.013474,40.924965,-90.013474,40.924965,223879,21461489,No,Potential Partner
Ridgway Quick Mart,Convenience Store,105 W Main St,NA,Ridgway,IL,62979,1011,GALLATIN,-88.261452,37.79945,-88.261452,37.79945,223891,10562979,No,Unqualified
Gennaro's Meat Market,Meat or Fish Market,1313 E 87th St,NA,Chicago,IL,60619,7024,COOK,-87.592247,41.736477,-87.592247,41.736477,223965,131360619,No,Unqualified
Xpress 1,NA,14620 Halsted St,NA,Harvey,IL,60426,1871,COOK,-87.64167,41.623753,-87.64167,41.623753,223976,1462060426,No,NA
Supermarket Shu Fee Ma Fee,Grocery Store,10240 S Roberts Rd,NA,Palos Hills,IL,60465,1539,COOK,-87.817795,41.704853,-87.817795,41.704853,224004,1024060465,No,Potential Partner
I&J Food Mart,Food Market,524 W 71st St,NA,Chicago,IL,60621,3016,COOK,-87.638008,41.765469,-87.638008,41.765469,224036,52460621,No,Potential Partner
Hi-lo Grocery #3,Grocery Store,503 S Commercial Dr,NA,Abingdon,IL,61410,1603,KNOX,-90.403091,40.796795,-90.403091,40.796795,224045,50361410,No,Potential Partner
Amm Marathon,Gas Station,8158 S Halsted St,NA,Chicago,IL,60620,1939,COOK,-87.644356,41.745491,-87.644356,41.745491,224081,815860620,No,Unqualified
Jimmys Foods,NA,4456 S Hermitage Ave,NA,Chicago,IL,60609,3143,COOK,-87.668976,41.812397,-87.668976,41.812397,224090,445660609,No,NA
J & l 66,NA,12200 N Brentfield Dr,Ste 6,Dunlap,IL,61525,9002,PEORIA,-89.617043,40.836414,-89.617043,40.836414,224113,1220061525,No,NA
Sajeel Citgo Gas & Food Inc,Gas Station,310 Webster St,NA,Montgomery,IL,60538,1265,KENDALL,-88.343918,41.72958,-88.343918,41.72958,224177,31060538,No,Unqualified
"Eastside Marathon, Inc. NONE",Gas Station,834 E 79th St,NA,Chicago,IL,60619,3112,COOK,-87.603554,41.751613999999996,-87.603554,41.751613999999996,224227,83460619,No,Unqualified
QuikTrip 7208,Convenience Store,1040 25th Ave,NA,Bellwood,IL,60104,2453,COOK,-87.863556,41.873165,-87.863556,41.873165,224234,104060104,No,Unqualified
Casey's 4013,Convenience Store,16 N Randall Rd,NA,North Aurora,IL,60542,1877,KANE,-88.350342,41.806625,-88.350342,41.806625,224251,1660542,No,Unqualified
La Morena Grocery,Grocery Store,1826 4th St,NA,Peru,IL,61354,3308,LA SALLE,-89.130219,41.327351,-89.130219,41.327351,224323,182661354,No,Potential Partner
Meehan Greenfield,NA,1161 Main St,NA,Greenfield,IL,62044,1624,GREENE,-90.210175,39.336075,-90.210175,39.336075,224327,116162044,No,NA
"Al Hayba Supermarket, Inc.",Grocery Store,8400 S Roberts Rd,NA,Justice,IL,60458,2317,COOK,-87.819252,41.738342,-87.819252,41.738342,224352,840060458,No,Potential Partner
Parkway Super Market Inc,Grocery Store,6435 S King Dr,NA,Chicago,IL,60637,3116,COOK,-87.61528,41.777392999999996,-87.61528,41.777392999999996,224376,643560637,No,Potential Partner
Pit Stop Convenience & Gaming,Convenience Store,7918 Scott Ln,NA,Machesney Park,IL,61115,3066,WINNEBAGO,-89.042046,42.339108,-89.042046,42.339108,224402,791861115,No,Unqualified
Durand Shell,Gas Station,1002 Cameron Dr,NA,Durand,IL,61024,9005,WINNEBAGO,-89.330818,42.424034,-89.330818,42.424034,224403,100261024,No,Unqualified
"3960 Irving Park, Inc.",NA,3960 W Irving Park Rd,NA,Chicago,IL,60618,NA,COOK,-87.727104,41.954079,-87.727104,41.954079,224411,396060618,No,NA
Kostner Korner,NA,4356 Howard St,NA,Skokie,IL,60076,3707,COOK,-87.737717,42.019348,-87.737717,42.019348,224428,435660076,No,NA
Sunshine4inc,NA,1200 Cedarwood Dr,NA,Crest Hill,IL,60403,3100,WILL,-88.145691,41.544403,-88.145691,41.544403,224444,120060403,No,NA
7-eleven #38959a 38959A,Convenience Store,4000 W 127th St,NA,Alsip,IL,60803,1923,COOK,-87.719688,41.662437,-87.719688,41.662437,224513,400060803,No,Unqualified
Edgewater Farmers Market,Farmers Market,5917 Broadway,N,Chicago,IL,60660,NA,COOK,-87.659676,41.989239,-87.659676,41.989239,224553,591760660,Farm Direct,Current Partner
Khodal Maa Exxon,NA,389 E Irving Park Rd,NA,Wood Dale,IL,60191,1641,DU PAGE,-87.965652,41.961845,-87.965652,41.961845,224571,38960191,No,NA
